words,oxford_category,char_length,rare,gibberish,spec_char,number,sentence,word_length,LAION_freq,CoCo_freq,source
tap,B2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,361,10,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tax,B1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,761,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tea,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,2336,427,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ten,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,828,90,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
the,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,219495,206186,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tie,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,228,4531,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tip,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,356,57,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
toe,B1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,169,19,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ton,B1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,257,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
too,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,2092,131,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
top,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,5528,23257,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
toy,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,677,1855,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
try,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,762,115,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
two,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,2681,50474,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
use,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,1682,458,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
van,B2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,869,689,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
via,B2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,160,35,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
vow,C1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
war,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,3308,175,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
way,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,3005,1959,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
web,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,1500,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wet,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,233,1210,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
who,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,3751,2819,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
why,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,2139,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
win,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,1474,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wit,C1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,187,160,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wow,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,428,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yes,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,1381,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yet,A2,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,377,75,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
you,A1,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,39655,330,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
Qez,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Rip,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Sux,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Tuv,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Bix,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Nop,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Lix,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Fux,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Gux,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Poz,None,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
 m & m,None,3,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
able,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,189,43,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
acid,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,366,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
acre,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aged,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,335,131,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aide,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,34,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aids,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,217,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ally,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,135,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
also,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,244,334,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
amid,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,74,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
area,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1442,9140,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
arms,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,412,604,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
army,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1757,180,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aunt,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,667,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
auto,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1812,32,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
away,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1334,814,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
baby,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,7157,4694,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
back,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,6306,5795,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bail,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,119,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bake,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,526,38,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ball,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1784,11780,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
band,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4017,123,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bank,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1877,325,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bare,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,158,285,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
base,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,843,1182,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bass,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1538,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bath,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,883,1270,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beam,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,129,39,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bean,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,452,59,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bear,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1760,9130,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beat,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1247,55,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beef,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,333,281,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beer,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4617,1127,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bell,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,593,210,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
belt,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,271,201,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bend,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,219,87,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bent,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,71,261,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
best,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,21627,81,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bias,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,68,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bike,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,899,3996,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bill,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1203,48,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bind,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,46,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bird,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1085,5554,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bite,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,244,547,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blog,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2143,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blow,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,190,258,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
blue,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4562,14343,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boat,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,563,5819,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
body,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1965,2809,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boil,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bold,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,366,12,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bomb,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,444,15,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bond,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,503,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bone,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,563,40,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
book,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,11429,2142,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boom,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,433,12,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boot,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,273,51,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
born,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1755,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
boss,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1661,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
both,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,236,853,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bowl,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1099,5785,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
buck,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,198,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bulk,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,126,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
burn,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,647,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bury,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bush,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,443,400,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
busy,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,618,2333,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cafe,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1663,255,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cake,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1299,8690,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
call,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2941,95,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
calm,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,36878,223,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
camp,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1635,56,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
card,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2802,208,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
care,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,4185,103,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
case,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1251,1196,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cash,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1173,16,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cast,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,677,109,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cave,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,506,48,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cell,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,209,5531,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cent,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,103,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chat,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,429,22,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chef,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,670,365,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chip,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,529,30,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
chop,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,102,60,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cite,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
city,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,6372,10825,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
clip,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,450,31,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
club,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,7508,87,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
clue,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,80,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
coal,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,146,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
coat,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,148,610,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
code,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1028,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
coin,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,232,80,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cold,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1332,220,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
come,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2364,153,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cook,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,644,210,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cool,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2642,113,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cope,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,71,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
copy,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,361,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
core,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,939,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
corn,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,333,280,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cost,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,404,7,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
coup,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,45,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
crew,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,763,75,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
crop,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,65,32,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cult,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,177,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cure,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1988,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
cute,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,674,1014,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dare,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,398,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dark,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2485,1959,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
data,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,839,11,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
date,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1822,31,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dawn,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,679,22,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dead,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,3143,334,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deal,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1040,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dear,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,875,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
debt,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,391,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deck,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,341,472,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deed,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,72,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deem,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deep,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1691,398,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
defy,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,109,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
deny,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,39,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
desk,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,7727,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
diet,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,702,30,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dime,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,58,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dirt,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,474,4129,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dish,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,169,1407,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
disk,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,39,133,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dive,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,393,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
door,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1316,3034,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dose,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
down,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,2558,24039,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
drag,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,190,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
draw,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,459,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
drop,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,673,46,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
drug,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,359,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
drum,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,755,27,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dual,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,317,120,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dull,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,84,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dumb,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,132,7,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dump,B2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,132,206,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
dust,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,402,72,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
duty,B1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1415,14,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
each,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,423,7271,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
earn,A2,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,239,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ease,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,111,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
east,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,1253,32,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
easy,A1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,3980,73,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
echo,C1,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,379,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
